event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
500933770,true,2009-01-01 12:00:03.020,-2.66313087,51.40695958,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933771,true,2009-01-01 12:00:03.040,-2.66313184,51.40696001,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933772,true,2009-01-01 12:00:03.060,-2.66313288,51.40696042,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933773,true,2009-01-01 12:00:03.080,-2.66313392,51.40696085,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933774,true,2009-01-01 12:00:03.100,-2.66313484,51.40696131,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933775,true,2009-01-01 12:00:03.120,-2.6631358,51.40696174,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933776,true,2009-01-01 12:00:03.140,-2.66313661,51.40696215,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933777,true,2009-01-01 12:00:03.160,-2.66313706,51.40696258,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933778,true,2009-01-01 12:00:03.180,-2.66313749,51.406963,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933779,true,2009-01-01 12:00:03.200,-2.66313793,51.40696343,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933780,true,2009-01-01 12:00:03.220,-2.66313824,51.40696386,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933781,true,2009-01-01 12:00:03.240,-2.66313844,51.40696426,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933782,true,2009-01-01 12:00:03.260,-2.66313855,51.40696463,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933783,true,2009-01-01 12:00:03.280,-2.66313843,51.40696499,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933784,true,2009-01-01 12:00:03.300,-2.66313827,51.40696534,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933785,true,2009-01-01 12:00:03.320,-2.66313821,51.40696568,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933786,true,2009-01-01 12:00:03.340,-2.66313807,51.40696602,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933787,true,2009-01-01 12:00:03.360,-2.6631379,51.40696636,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933788,true,2009-01-01 12:00:03.380,-2.66313779,51.40696668,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933789,true,2009-01-01 12:00:03.400,-2.66313756,51.40696698,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933790,true,2009-01-01 12:00:03.420,-2.66313699,51.4069673,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933791,true,2009-01-01 12:00:03.440,-2.66313617,51.40696761,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933792,true,2009-01-01 12:00:03.460,-2.66313549,51.40696791,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933793,true,2009-01-01 12:00:03.480,-2.66313493,51.40696821,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933794,true,2009-01-01 12:00:03.500,-2.66313419,51.40696853,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933795,true,2009-01-01 12:00:03.520,-2.66313327,51.40696885,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933796,true,2009-01-01 12:00:03.540,-2.66313228,51.40696919,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933797,true,2009-01-01 12:00:03.560,-2.66313119,51.40696957,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933798,true,2009-01-01 12:00:03.580,-2.66312997,51.40696994,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933799,true,2009-01-01 12:00:03.600,-2.66312889,51.40697028,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933800,true,2009-01-01 12:00:03.620,-2.66312786,51.40697064,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933801,true,2009-01-01 12:00:03.640,-2.66312663,51.40697105,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933802,true,2009-01-01 12:00:03.660,-2.66312546,51.40697146,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933803,true,2009-01-01 12:00:03.680,-2.66312432,51.40697185,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933804,true,2009-01-01 12:00:03.700,-2.66312319,51.40697223,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933805,true,2009-01-01 12:00:03.720,-2.66312208,51.40697265,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933806,true,2009-01-01 12:00:03.740,-2.66312083,51.40697312,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933807,true,2009-01-01 12:00:03.760,-2.66311943,51.40697362,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933808,true,2009-01-01 12:00:03.780,-2.66311817,51.40697409,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933809,true,2009-01-01 12:00:03.800,-2.66311708,51.40697456,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933810,true,2009-01-01 12:00:03.820,-2.66311592,51.40697509,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933811,true,2009-01-01 12:00:03.840,-2.66311449,51.40697568,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933812,true,2009-01-01 12:00:03.860,-2.66311295,51.40697625,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933813,true,2009-01-01 12:00:03.880,-2.66311148,51.40697678,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933814,true,2009-01-01 12:00:03.900,-2.66311025,51.40697732,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933815,true,2009-01-01 12:00:03.920,-2.66310895,51.40697791,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933816,true,2009-01-01 12:00:03.940,-2.6631077,51.40697849,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933817,true,2009-01-01 12:00:03.960,-2.66310644,51.40697906,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933818,true,2009-01-01 12:00:03.980,-2.66310533,51.40697962,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933819,true,2009-01-01 12:00:04.000,-2.66310431,51.40698021,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933820,true,2009-01-01 12:00:04.020,-2.66310295,51.40698091,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933821,true,2009-01-01 12:00:04.040,-2.66310134,51.40698166,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933822,true,2009-01-01 12:00:04.060,-2.66309988,51.40698235,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933823,true,2009-01-01 12:00:04.080,-2.6630986,51.40698302,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933824,true,2009-01-01 12:00:04.100,-2.66309746,51.40698366,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933825,true,2009-01-01 12:00:04.120,-2.6630962,51.40698432,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933826,true,2009-01-01 12:00:04.140,-2.66309463,51.40698508,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933827,true,2009-01-01 12:00:04.160,-2.66309309,51.4069859,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933828,true,2009-01-01 12:00:04.180,-2.66309204,51.40698666,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933829,true,2009-01-01 12:00:04.200,-2.66309112,51.40698735,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933830,true,2009-01-01 12:00:04.220,-2.66308998,51.40698805,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933831,true,2009-01-01 12:00:04.240,-2.66308866,51.40698878,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933832,true,2009-01-01 12:00:04.260,-2.66308763,51.40698944,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933833,true,2009-01-01 12:00:04.280,-2.6630871,51.40699001,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933834,true,2009-01-01 12:00:04.300,-2.66308638,51.40699065,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933835,true,2009-01-01 12:00:04.320,-2.66308509,51.40699144,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933836,true,2009-01-01 12:00:04.340,-2.66308343,51.40699225,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933837,true,2009-01-01 12:00:04.360,-2.66308213,51.40699299,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933838,true,2009-01-01 12:00:04.380,-2.66308118,51.40699372,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933839,true,2009-01-01 12:00:04.400,-2.66308003,51.40699453,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933840,true,2009-01-01 12:00:04.420,-2.66307862,51.4069954,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933841,true,2009-01-01 12:00:04.440,-2.66307733,51.40699622,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933842,true,2009-01-01 12:00:04.460,-2.66307586,51.40699707,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933843,true,2009-01-01 12:00:04.480,-2.66307462,51.40699797,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933844,true,2009-01-01 12:00:04.500,-2.66307358,51.40699885,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933845,true,2009-01-01 12:00:04.520,-2.66307224,51.40699975,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500933846,true,2009-01-01 12:00:04.540,-2.66307064,51.40700062,"2D videogrammetry data","gps","Myotis daubentoni","1","1","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
